START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
07/31/18,07:05 PM,07:05 PM,Orioles at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/31/18,07/31/18,10:05 PM,10:05 PM,FALSE,TRUE,07/31/18,06:05 PM,06:05 PM,FREE,BUSY
08/01/18,01:05 PM,01:05 PM,Orioles at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/01/18,08/01/18,04:05 PM,04:05 PM,FALSE,TRUE,08/01/18,12:05 PM,12:05 PM,FREE,BUSY
08/02/18,07:10 PM,07:10 PM,Yankees at Red Sox,Fenway Park - Boston,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/02/18,08/02/18,10:10 PM,10:10 PM,FALSE,TRUE,08/02/18,06:10 PM,06:10 PM,FREE,BUSY
08/03/18,07:10 PM,07:10 PM,Yankees at Red Sox,Fenway Park - Boston,"Local TV: WPIX ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/03/18,08/03/18,10:10 PM,10:10 PM,FALSE,TRUE,08/03/18,06:10 PM,06:10 PM,FREE,BUSY
08/04/18,04:05 PM,04:05 PM,Yankees at Red Sox,Fenway Park - Boston,"Local TV: YES- FS1 ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/04/18,08/04/18,07:05 PM,07:05 PM,FALSE,TRUE,08/04/18,03:05 PM,03:05 PM,FREE,BUSY
08/05/18,,,Yankees at Red Sox - Time TBD,Fenway Park - Boston,"Local Radio: WFAN 660/101.9 FM- WADO 1280",08/05/18,08/05/18,,,FALSE,TRUE,08/05/18,,,FREE,BUSY
08/06/18,08:10 PM,08:10 PM,Yankees at White Sox,Guaranteed Rate Field - Chicago,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/06/18,08/06/18,11:10 PM,11:10 PM,FALSE,TRUE,08/06/18,07:10 PM,07:10 PM,FREE,BUSY
08/07/18,08:10 PM,08:10 PM,Yankees at White Sox,Guaranteed Rate Field - Chicago,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/07/18,08/07/18,11:10 PM,11:10 PM,FALSE,TRUE,08/07/18,07:10 PM,07:10 PM,FREE,BUSY
08/08/18,08:10 PM,08:10 PM,Yankees at White Sox,Guaranteed Rate Field - Chicago,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/08/18,08/08/18,11:10 PM,11:10 PM,FALSE,TRUE,08/08/18,07:10 PM,07:10 PM,FREE,BUSY
08/09/18,07:05 PM,07:05 PM,Rangers at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/09/18,08/09/18,10:05 PM,10:05 PM,FALSE,TRUE,08/09/18,06:05 PM,06:05 PM,FREE,BUSY
