START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/01/18,07:10 PM,07:10 PM,Rays at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/01/18,05/01/18,10:10 PM,10:10 PM,FALSE,TRUE,05/01/18,06:10 PM,06:10 PM,FREE,BUSY
05/02/18,01:10 PM,01:10 PM,Rays at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/02/18,05/02/18,04:10 PM,04:10 PM,FALSE,TRUE,05/02/18,12:10 PM,12:10 PM,FREE,BUSY
05/03/18,02:15 PM,02:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/03/18,05/03/18,05:15 PM,05:15 PM,FALSE,TRUE,05/03/18,01:15 PM,01:15 PM,FREE,BUSY
05/04/18,08:15 PM,08:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/04/18,05/04/18,11:15 PM,11:15 PM,FALSE,TRUE,05/04/18,07:15 PM,07:15 PM,FREE,BUSY
05/05/18,04:15 PM,04:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,"Local TV: FS1 ----- Local Radio: 97.1 The Ticket",05/05/18,05/05/18,07:15 PM,07:15 PM,FALSE,TRUE,05/05/18,03:15 PM,03:15 PM,FREE,BUSY
05/06/18,02:15 PM,02:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/06/18,05/06/18,05:15 PM,05:15 PM,FALSE,TRUE,05/06/18,01:15 PM,01:15 PM,FREE,BUSY
05/07/18,08:05 PM,08:05 PM,Tigers at Rangers,Globe Life Park in Arlington - Arlington,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/07/18,05/07/18,11:05 PM,11:05 PM,FALSE,TRUE,05/07/18,07:05 PM,07:05 PM,FREE,BUSY
05/08/18,08:05 PM,08:05 PM,Tigers at Rangers,Globe Life Park in Arlington - Arlington,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/08/18,05/08/18,11:05 PM,11:05 PM,FALSE,TRUE,05/08/18,07:05 PM,07:05 PM,FREE,BUSY
05/09/18,02:05 PM,02:05 PM,Tigers at Rangers,Globe Life Park in Arlington - Arlington,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/09/18,05/09/18,05:05 PM,05:05 PM,FALSE,TRUE,05/09/18,01:05 PM,01:05 PM,FREE,BUSY
05/11/18,07:10 PM,07:10 PM,Mariners at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/11/18,05/11/18,10:10 PM,10:10 PM,FALSE,TRUE,05/11/18,06:10 PM,06:10 PM,FREE,BUSY
05/12/18,04:10 PM,04:10 PM,Mariners at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/12/18,05/12/18,07:10 PM,07:10 PM,FALSE,TRUE,05/12/18,03:10 PM,03:10 PM,FREE,BUSY
05/13/18,01:10 PM,01:10 PM,Mariners at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/13/18,05/13/18,04:10 PM,04:10 PM,FALSE,TRUE,05/13/18,12:10 PM,12:10 PM,FREE,BUSY
05/14/18,07:10 PM,07:10 PM,Indians at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/14/18,05/14/18,10:10 PM,10:10 PM,FALSE,TRUE,05/14/18,06:10 PM,06:10 PM,FREE,BUSY
05/15/18,07:10 PM,07:10 PM,Indians at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/15/18,05/15/18,10:10 PM,10:10 PM,FALSE,TRUE,05/15/18,06:10 PM,06:10 PM,FREE,BUSY
05/16/18,01:10 PM,01:10 PM,Indians at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/16/18,05/16/18,04:10 PM,04:10 PM,FALSE,TRUE,05/16/18,12:10 PM,12:10 PM,FREE,BUSY
05/17/18,10:10 PM,10:10 PM,Tigers at Mariners,Safeco Field - Seattle,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/18/18,05/18/18,01:10 AM,01:10 AM,FALSE,TRUE,05/17/18,09:10 PM,09:10 PM,FREE,BUSY
05/18/18,10:10 PM,10:10 PM,Tigers at Mariners,Safeco Field - Seattle,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/19/18,05/19/18,01:10 AM,01:10 AM,FALSE,TRUE,05/18/18,09:10 PM,09:10 PM,FREE,BUSY
05/19/18,09:10 PM,09:10 PM,Tigers at Mariners,Safeco Field - Seattle,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/20/18,05/20/18,12:10 AM,12:10 AM,FALSE,TRUE,05/19/18,08:10 PM,08:10 PM,FREE,BUSY
05/20/18,04:10 PM,04:10 PM,Tigers at Mariners,Safeco Field - Seattle,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/20/18,05/20/18,07:10 PM,07:10 PM,FALSE,TRUE,05/20/18,03:10 PM,03:10 PM,FREE,BUSY
05/21/18,08:10 PM,08:10 PM,Tigers at Twins,Target Field - Minneapolis,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/21/18,05/21/18,11:10 PM,11:10 PM,FALSE,TRUE,05/21/18,07:10 PM,07:10 PM,FREE,BUSY
05/22/18,08:10 PM,08:10 PM,Tigers at Twins,Target Field - Minneapolis,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/22/18,05/22/18,11:10 PM,11:10 PM,FALSE,TRUE,05/22/18,07:10 PM,07:10 PM,FREE,BUSY
05/23/18,01:10 PM,01:10 PM,Tigers at Twins,Target Field - Minneapolis,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/23/18,05/23/18,04:10 PM,04:10 PM,FALSE,TRUE,05/23/18,12:10 PM,12:10 PM,FREE,BUSY
05/25/18,07:10 PM,07:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/25/18,05/25/18,10:10 PM,10:10 PM,FALSE,TRUE,05/25/18,06:10 PM,06:10 PM,FREE,BUSY
05/26/18,04:10 PM,04:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/26/18,05/26/18,07:10 PM,07:10 PM,FALSE,TRUE,05/26/18,03:10 PM,03:10 PM,FREE,BUSY
