START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
04/27/18,07:10 PM,10:10 PM,Mets at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",04/27/18,04/28/18,10:10 PM,01:10 AM,FALSE,TRUE,04/27/18,06:10 PM,09:10 PM,FREE,BUSY
04/28/18,05:40 PM,08:40 PM,Mets at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",04/28/18,04/28/18,08:40 PM,11:40 PM,FALSE,TRUE,04/28/18,04:40 PM,07:40 PM,FREE,BUSY
04/29/18,01:10 PM,04:10 PM,Mets at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",04/29/18,04/29/18,04:10 PM,07:10 PM,FALSE,TRUE,04/29/18,12:10 PM,03:10 PM,FREE,BUSY
04/30/18,07:15 PM,10:15 PM,Padres at Giants,AT&T Park - San Francisco,"Local TV: FSSD- MLBN (out-of-market only) ----- Local Radio: KEGY 97.3 - XEMO 860",04/30/18,05/01/18,10:15 PM,01:15 AM,FALSE,TRUE,04/30/18,06:15 PM,09:15 PM,FREE,BUSY
05/01/18,07:15 PM,10:15 PM,Padres at Giants,AT&T Park - San Francisco,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",05/01/18,05/02/18,10:15 PM,01:15 AM,FALSE,TRUE,05/01/18,06:15 PM,09:15 PM,FREE,BUSY
05/02/18,12:45 PM,03:45 PM,Padres at Giants,AT&T Park - San Francisco,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",05/02/18,05/02/18,03:45 PM,06:45 PM,FALSE,TRUE,05/02/18,11:45 AM,02:45 PM,FREE,BUSY
05/04/18,06:10 PM,09:10 PM,Dodgers at Padres,Estadio de Beisbol Monterrey - Monterrey,"Local TV: FSSD- MLBN (out-of-market only)- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",05/04/18,05/05/18,09:10 PM,12:10 AM,FALSE,TRUE,05/04/18,05:10 PM,08:10 PM,FREE,BUSY
05/05/18,04:10 PM,07:10 PM,Dodgers at Padres,Estadio de Beisbol Monterrey - Monterrey,"Local TV: FSSD- FS1- FOX Deportes San Diego- FOX Deportes ----- Local Radio: KEGY 97.3 - XEMO 860",05/05/18,05/05/18,07:10 PM,10:10 PM,FALSE,TRUE,05/05/18,03:10 PM,06:10 PM,FREE,BUSY
05/06/18,01:10 PM,04:10 PM,Dodgers at Padres,Estadio de Beisbol Monterrey - Monterrey,"Local TV: FSSD- ESPN (out-of-market only)- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",05/06/18,05/06/18,04:10 PM,07:10 PM,FALSE,TRUE,05/06/18,12:10 PM,03:10 PM,FREE,BUSY
05/07/18,07:10 PM,10:10 PM,Nationals at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",05/07/18,05/08/18,10:10 PM,01:10 AM,FALSE,TRUE,05/07/18,06:10 PM,09:10 PM,FREE,BUSY
05/08/18,07:10 PM,10:10 PM,Nationals at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",05/08/18,05/09/18,10:10 PM,01:10 AM,FALSE,TRUE,05/08/18,06:10 PM,09:10 PM,FREE,BUSY
05/09/18,06:10 PM,09:10 PM,Nationals at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",05/09/18,05/10/18,09:10 PM,12:10 AM,FALSE,TRUE,05/09/18,05:10 PM,08:10 PM,FREE,BUSY
05/10/18,07:10 PM,10:10 PM,Cardinals at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",05/10/18,05/11/18,10:10 PM,01:10 AM,FALSE,TRUE,05/10/18,06:10 PM,09:10 PM,FREE,BUSY
05/11/18,07:10 PM,10:10 PM,Cardinals at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",05/11/18,05/12/18,10:10 PM,01:10 AM,FALSE,TRUE,05/11/18,06:10 PM,09:10 PM,FREE,BUSY
05/12/18,05:40 PM,08:40 PM,Cardinals at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",05/12/18,05/12/18,08:40 PM,11:40 PM,FALSE,TRUE,05/12/18,04:40 PM,07:40 PM,FREE,BUSY
05/13/18,01:10 PM,04:10 PM,Cardinals at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",05/13/18,05/13/18,04:10 PM,07:10 PM,FALSE,TRUE,05/13/18,12:10 PM,03:10 PM,FREE,BUSY
05/14/18,07:10 PM,10:10 PM,Rockies at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",05/14/18,05/15/18,10:10 PM,01:10 AM,FALSE,TRUE,05/14/18,06:10 PM,09:10 PM,FREE,BUSY
05/15/18,12:40 PM,03:40 PM,Rockies at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",05/15/18,05/15/18,03:40 PM,06:40 PM,FALSE,TRUE,05/15/18,11:40 AM,02:40 PM,FREE,BUSY
05/17/18,04:05 PM,07:05 PM,Padres at Pirates,PNC Park - Pittsburgh,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",05/17/18,05/17/18,07:05 PM,10:05 PM,FALSE,TRUE,05/17/18,03:05 PM,06:05 PM,FREE,BUSY
05/18/18,04:05 PM,07:05 PM,Padres at Pirates,PNC Park - Pittsburgh,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",05/18/18,05/18/18,07:05 PM,10:05 PM,FALSE,TRUE,05/18/18,03:05 PM,06:05 PM,FREE,BUSY
05/19/18,04:05 PM,07:05 PM,Padres at Pirates,PNC Park - Pittsburgh,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",05/19/18,05/19/18,07:05 PM,10:05 PM,FALSE,TRUE,05/19/18,03:05 PM,06:05 PM,FREE,BUSY
05/20/18,10:35 AM,01:35 PM,Padres at Pirates,PNC Park - Pittsburgh,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",05/20/18,05/20/18,01:35 PM,04:35 PM,FALSE,TRUE,05/20/18,09:35 AM,12:35 PM,FREE,BUSY
05/21/18,04:05 PM,07:05 PM,Padres at Nationals,Nationals Park - Washington,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",05/21/18,05/21/18,07:05 PM,10:05 PM,FALSE,TRUE,05/21/18,03:05 PM,06:05 PM,FREE,BUSY
05/22/18,04:05 PM,07:05 PM,Padres at Nationals,Nationals Park - Washington,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",05/22/18,05/22/18,07:05 PM,10:05 PM,FALSE,TRUE,05/22/18,03:05 PM,06:05 PM,FREE,BUSY
05/23/18,01:05 PM,04:05 PM,Padres at Nationals,Nationals Park - Washington,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",05/23/18,05/23/18,04:05 PM,07:05 PM,FALSE,TRUE,05/23/18,12:05 PM,03:05 PM,FREE,BUSY
05/25/18,07:10 PM,10:10 PM,Padres at Dodgers,Dodger Stadium - Los Angeles,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",05/25/18,05/26/18,10:10 PM,01:10 AM,FALSE,TRUE,05/25/18,06:10 PM,09:10 PM,FREE,BUSY
05/26/18,07:10 PM,10:10 PM,Padres at Dodgers,Dodger Stadium - Los Angeles,"Local TV: FSSD- MLBN (out-of-market only) ----- Local Radio: KEGY 97.3 - XEMO 860",05/26/18,05/27/18,10:10 PM,01:10 AM,FALSE,TRUE,05/26/18,06:10 PM,09:10 PM,FREE,BUSY
05/27/18,01:10 PM,04:10 PM,Padres at Dodgers,Dodger Stadium - Los Angeles,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",05/27/18,05/27/18,04:10 PM,07:10 PM,FALSE,TRUE,05/27/18,12:10 PM,03:10 PM,FREE,BUSY
05/28/18,01:10 PM,04:10 PM,Marlins at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",05/28/18,05/28/18,04:10 PM,07:10 PM,FALSE,TRUE,05/28/18,12:10 PM,03:10 PM,FREE,BUSY
05/29/18,07:10 PM,10:10 PM,Marlins at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",05/29/18,05/30/18,10:10 PM,01:10 AM,FALSE,TRUE,05/29/18,06:10 PM,09:10 PM,FREE,BUSY
05/30/18,07:10 PM,10:10 PM,Marlins at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",05/30/18,05/31/18,10:10 PM,01:10 AM,FALSE,TRUE,05/30/18,06:10 PM,09:10 PM,FREE,BUSY
05/31/18,06:10 PM,09:10 PM,Marlins at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",05/31/18,06/01/18,09:10 PM,12:10 AM,FALSE,TRUE,05/31/18,05:10 PM,08:10 PM,FREE,BUSY
06/01/18,07:10 PM,10:10 PM,Reds at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",06/01/18,06/02/18,10:10 PM,01:10 AM,FALSE,TRUE,06/01/18,06:10 PM,09:10 PM,FREE,BUSY
06/02/18,05:40 PM,08:40 PM,Reds at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",06/02/18,06/02/18,08:40 PM,11:40 PM,FALSE,TRUE,06/02/18,04:40 PM,07:40 PM,FREE,BUSY
06/03/18,03:10 PM,06:10 PM,Reds at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",06/03/18,06/03/18,06:10 PM,09:10 PM,FALSE,TRUE,06/03/18,02:10 PM,05:10 PM,FREE,BUSY
06/04/18,07:10 PM,10:10 PM,Braves at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",06/04/18,06/05/18,10:10 PM,01:10 AM,FALSE,TRUE,06/04/18,06:10 PM,09:10 PM,FREE,BUSY
06/05/18,07:10 PM,10:10 PM,Braves at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",06/05/18,06/06/18,10:10 PM,01:10 AM,FALSE,TRUE,06/05/18,06:10 PM,09:10 PM,FREE,BUSY
06/06/18,12:40 PM,03:40 PM,Braves at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",06/06/18,06/06/18,03:40 PM,06:40 PM,FALSE,TRUE,06/06/18,11:40 AM,02:40 PM,FREE,BUSY
06/08/18,04:10 PM,07:10 PM,Padres at Marlins,Marlins Park - Miami,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/08/18,06/08/18,07:10 PM,10:10 PM,FALSE,TRUE,06/08/18,03:10 PM,06:10 PM,FREE,BUSY
06/09/18,01:10 PM,04:10 PM,Padres at Marlins,Marlins Park - Miami,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/09/18,06/09/18,04:10 PM,07:10 PM,FALSE,TRUE,06/09/18,12:10 PM,03:10 PM,FREE,BUSY
06/10/18,10:10 AM,01:10 PM,Padres at Marlins,Marlins Park - Miami,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/10/18,06/10/18,01:10 PM,04:10 PM,FALSE,TRUE,06/10/18,09:10 AM,12:10 PM,FREE,BUSY
06/11/18,05:15 PM,08:15 PM,Padres at Cardinals,Busch Stadium - St. Louis,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/11/18,06/11/18,08:15 PM,11:15 PM,FALSE,TRUE,06/11/18,04:15 PM,07:15 PM,FREE,BUSY
06/12/18,05:15 PM,08:15 PM,Padres at Cardinals,Busch Stadium - St. Louis,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/12/18,06/12/18,08:15 PM,11:15 PM,FALSE,TRUE,06/12/18,04:15 PM,07:15 PM,FREE,BUSY
06/13/18,05:15 PM,08:15 PM,Padres at Cardinals,Busch Stadium - St. Louis,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/13/18,06/13/18,08:15 PM,11:15 PM,FALSE,TRUE,06/13/18,04:15 PM,07:15 PM,FREE,BUSY
