START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
09/07/18,07:10 PM,07:10 PM,Phillies at Mets,Citi Field - Flushing,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/07/18,09/07/18,10:10 PM,10:10 PM,FALSE,TRUE,09/07/18,06:10 PM,06:10 PM,FREE,BUSY
09/08/18,07:10 PM,07:10 PM,Phillies at Mets,Citi Field - Flushing,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/08/18,09/08/18,10:10 PM,10:10 PM,FALSE,TRUE,09/08/18,06:10 PM,06:10 PM,FREE,BUSY
09/09/18,01:10 PM,01:10 PM,Phillies at Mets,Citi Field - Flushing,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/09/18,09/09/18,04:10 PM,04:10 PM,FALSE,TRUE,09/09/18,12:10 PM,12:10 PM,FREE,BUSY
09/10/18,07:05 PM,07:05 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/10/18,09/10/18,10:05 PM,10:05 PM,FALSE,TRUE,09/10/18,06:05 PM,06:05 PM,FREE,BUSY
09/11/18,07:05 PM,07:05 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/11/18,09/11/18,10:05 PM,10:05 PM,FALSE,TRUE,09/11/18,06:05 PM,06:05 PM,FREE,BUSY
09/12/18,07:05 PM,07:05 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/12/18,09/12/18,10:05 PM,10:05 PM,FALSE,TRUE,09/12/18,06:05 PM,06:05 PM,FREE,BUSY
09/14/18,07:05 PM,07:05 PM,Marlins at Phillies,Citizens Bank Park - Philadelphia,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/14/18,09/14/18,10:05 PM,10:05 PM,FALSE,TRUE,09/14/18,06:05 PM,06:05 PM,FREE,BUSY
09/15/18,07:05 PM,07:05 PM,Marlins at Phillies,Citizens Bank Park - Philadelphia,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/15/18,09/15/18,10:05 PM,10:05 PM,FALSE,TRUE,09/15/18,06:05 PM,06:05 PM,FREE,BUSY
09/16/18,01:35 PM,01:35 PM,Marlins at Phillies,Citizens Bank Park - Philadelphia,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/16/18,09/16/18,04:35 PM,04:35 PM,FALSE,TRUE,09/16/18,12:35 PM,12:35 PM,FREE,BUSY
09/17/18,07:05 PM,07:05 PM,Mets at Phillies,Citizens Bank Park - Philadelphia,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/17/18,09/17/18,10:05 PM,10:05 PM,FALSE,TRUE,09/17/18,06:05 PM,06:05 PM,FREE,BUSY
