START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
04/16/18,06:35 PM,06:35 PM,Marlins at Yankees,Yankee Stadium - Bronx,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",04/16/18,04/16/18,09:35 PM,09:35 PM,FALSE,TRUE,04/16/18,05:35 PM,05:35 PM,FREE,BUSY
04/17/18,06:35 PM,06:35 PM,Marlins at Yankees,Yankee Stadium - Bronx,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",04/17/18,04/17/18,09:35 PM,09:35 PM,FALSE,TRUE,04/17/18,05:35 PM,05:35 PM,FREE,BUSY
04/19/18,08:10 PM,08:10 PM,Marlins at Brewers,Miller Park - Milwaukee,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",04/19/18,04/19/18,11:10 PM,11:10 PM,FALSE,TRUE,04/19/18,07:10 PM,07:10 PM,FREE,BUSY
04/20/18,08:10 PM,08:10 PM,Marlins at Brewers,Miller Park - Milwaukee,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",04/20/18,04/20/18,11:10 PM,11:10 PM,FALSE,TRUE,04/20/18,07:10 PM,07:10 PM,FREE,BUSY
04/21/18,07:10 PM,07:10 PM,Marlins at Brewers,Miller Park - Milwaukee,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",04/21/18,04/21/18,10:10 PM,10:10 PM,FALSE,TRUE,04/21/18,06:10 PM,06:10 PM,FREE,BUSY
04/22/18,02:10 PM,02:10 PM,Marlins at Brewers,Miller Park - Milwaukee,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",04/22/18,04/22/18,05:10 PM,05:10 PM,FALSE,TRUE,04/22/18,01:10 PM,01:10 PM,FREE,BUSY
04/23/18,10:10 PM,10:10 PM,Marlins at Dodgers,Dodger Stadium - Los Angeles,"Local TV: FS-F- MLBN (out-of-market only) ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",04/24/18,04/24/18,01:10 AM,01:10 AM,FALSE,TRUE,04/23/18,09:10 PM,09:10 PM,FREE,BUSY
04/24/18,10:10 PM,10:10 PM,Marlins at Dodgers,Dodger Stadium - Los Angeles,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",04/25/18,04/25/18,01:10 AM,01:10 AM,FALSE,TRUE,04/24/18,09:10 PM,09:10 PM,FREE,BUSY
04/25/18,07:35 PM,07:35 PM,Marlins at Dodgers,Dodger Stadium - Los Angeles,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",04/25/18,04/25/18,10:35 PM,10:35 PM,FALSE,TRUE,04/25/18,06:35 PM,06:35 PM,FREE,BUSY
04/27/18,07:10 PM,07:10 PM,Rockies at Marlins,Marlins Park - Miami,"Local TV: FS-F- MLBN (out-of-market only) ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",04/27/18,04/27/18,10:10 PM,10:10 PM,FALSE,TRUE,04/27/18,06:10 PM,06:10 PM,FREE,BUSY
04/28/18,07:10 PM,07:10 PM,Rockies at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",04/28/18,04/28/18,10:10 PM,10:10 PM,FALSE,TRUE,04/28/18,06:10 PM,06:10 PM,FREE,BUSY
04/29/18,01:10 PM,01:10 PM,Rockies at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",04/29/18,04/29/18,04:10 PM,04:10 PM,FALSE,TRUE,04/29/18,12:10 PM,12:10 PM,FREE,BUSY
04/30/18,07:10 PM,07:10 PM,Phillies at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",04/30/18,04/30/18,10:10 PM,10:10 PM,FALSE,TRUE,04/30/18,06:10 PM,06:10 PM,FREE,BUSY
05/01/18,07:10 PM,07:10 PM,Phillies at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/01/18,05/01/18,10:10 PM,10:10 PM,FALSE,TRUE,05/01/18,06:10 PM,06:10 PM,FREE,BUSY
